FID_1,X,Y,ID,Pb,Zn,Cu,SIGLE_PEDO,region_etm,GS
409,238401,153664,02/LA00951,32.1441441441,10.9736842105,13.8571428571,Aba1,6,9
654,237838,152974,03/LA01232,18.5982142857,,12,Aba1,6,9
511,224562,137188,02/LA04725,32.1441441441,135.184210526,14.8095238095,Aba1,6,9
473,214050,132070,02/LA04323,40.2522522523,57.5526315789,12.9047619048,Aca0,6,9
544,214043,133536,02/LA05640,,175.973684211,10.0476190476,Ada0,6,9
512,221460,135511,02/LA04727,45.6576576577,252.289473684,15.7619047619,Ada1,6,9
522,198111,136374,02/LA04942,35.7477477477,122.026315789,10.0476190476,AIa0,6,9
584,225309,137389,02/LA06303,25.8378378378,91.7631578947,12.9047619048,AFp,6,9
510,223526,149318,02/LA04724,33.045045045,161.5,13.8571428571,Aba1,2,4
509,215151,149590,02/LA04723,,115.447368421,13.8571428571,Aba1,2,4
655,238418,160638,03/LA01233,17.7053571429,,12,Aba0,2,4
695,234866,156634,03/LA03347,29.3125,,17,Aba1,2,4
546,197143,158676,02/LA05642,20.4324324324,62.8157894737,11,Aba1,2,4
455,239295,161200,02/LA03000,25.8378378378,85.1842105263,16.7142857143,Aba1,2,4
656,235288,162021,03/LA01236,18.5982142857,,12,Aba1,2,4
513,224175,149256,02/LA04728,,187.815789474,15.7619047619,Abp(c),2,4
583,237998,161142,02/LA06301,26.7387387387,98.3421052632,13.8571428571,gAba2_3,2,4
293,235250,123700,00980E,,60.6666666667,,GbBKf2,10,22
545,217155,132605,02/LA05641,42.0540540541,197.026315789,26.2380952381,Ada0,8,9
581,229896,125746,02/LA06299,26.7387387387,111.5,11,ADa1,8,9
580,221694,132805,02/LA06298,,131.236842105,11.9523809524,aGbap2,8,14
290,235845,123552,00980A,,58.5454545454,,Aca0,12,25
291,235801,123632,00980B,,62.8888888889,,Aca0,12,25
292,235707,123686,00980C,,61.5757575758,,Aca0,12,25
1116,247408,114309,108A,,80.3432515092,20.006896977,Gbbfi4,13,28
1367,258437,108532,113A,,83.1065934066,20.7793095057,Gbbfi2,13,28
1410,268195,145504,115A,,,13.1655168161,Gbbr2,9,25
824,240142,149614,100_ThBailleux,,,53.3715816092,GbBf0_1,7,15
865,240142,149614,101_ThBailleux,,324.335214286,,GbBf0_1,7,15
886,240142,149614,102_ThBailleux,,326.88220989,,GbBf0_1,7,15
968,240142,149614,103_ThBailleux,,331.170018681,,GbBf0_1,7,15
1000,240142,149614,104_ThBailleux,,333.160968132,,GbBf0_1,7,15
1029,240142,149614,105_ThBailleux,,332.511120879,,GbBf0_1,7,15
1056,240142,149614,106_ThBailleux,,326.017718681,,GbBf0_1,7,15
1082,240142,149614,107_ThBailleux,,310.054630769,,GbBf0_1,7,15
1107,240142,149614,108_ThBailleux,,349.160393407,,GbBf0_1,7,15
1117,240142,149614,109_ThBailleux,,335.926832967,,GbBf0_1,7,15
1149,240142,149614,110_ThBailleux,,334.788543956,,GbBf0_1,7,15
1225,240142,149614,111_ThBailleux,,329.3447,,GbBf0_1,7,15
1295,240142,149614,112_ThBailleux,,352.48483956,,GbBf0_1,7,15
1327,240142,149614,113_ThBailleux,,337.228217582,,GbBf0_1,7,15
1369,240142,149614,114_ThBailleux,,327.643604396,,GbBf0_1,7,15
1401,240142,149614,115_ThBailleux,,324.627603297,,GbBf0_1,7,15
1411,240142,149614,116_ThBailleux,,330.846362637,,GbBf0_1,7,15
791,211300,141200,070808 07309,,,,Aba1,6,9
792,211300,141200,070808 07310,,,,Aba1,6,9
789,206100,135100,070808-07317,,,,Aba1,6,9
790,206100,135100,070808-07318,,,,Aba1,6,9
864,197052,134396,101_ALienard,51.602539,64.25344,10.2728658218,Abp(c),6,9
823,218535,139331,10_ThBailleux,,,58.0618390805,GbBf2,6,13
1147,218535,139331,11_ThBailleux,,,66.4675954023,GbBf2,6,13
1237,2e+05,139800,11101/R,,67.5353535353,,xADp2_3,6,9
1238,2e+05,139800,11101/S,27.2,72.9898989899,,xADp2_3,6,9
820,218638,139292,1_ThBailleux,,6852.14973956,,OX,6,43
1128,219750,147200,10942/B,40.8,147.03030303,,Aba,2,4
1129,219750,147200,10942/C,,136.929292929,,Aba,2,4
1130,219750,147200,10942/D,41.7,146.02020202,,Aba,2,4
1131,219750,147200,10942/E,40.2,138.949494949,,Aba,2,4
1132,219750,147200,10942/F,37.9,140.96969697,,Aba,2,4
1127,221500,150300,10942/A,38,121.777777778,,Aba1,2,4
1242,196513,157762,11111,,29,12.9047619048,Aba1,2,4
701,239530,160172,03/LA03355,41.8125,,19,Aba1,2,4
696,227621,154609,03/LA03348,26.6339285714,,16,Abp(c),2,4
700,240480,159235,03/LA03354,,,18,Aba1,2,4
702,240291,159041,03/LA03357,43.5982142857,,19,Aba1,2,4
703,240001,159276,03/LA03358,39.1339285714,,18,Aba1,2,4
704,239711,159237,03/LA03359,39.1339285714,,19,Aba1,2,4
705,239667,159059,03/LA03360,40.9196428571,,18,Aba1,2,4
698,236420,161951,03/LA03352,28.4196428571,,17,Aba1,2,4
821,216822,153406,10-Mar,28.4,111.5,20.5238095238,AbB2,2,4
786,221450,148300,070808-07311,,,,Abp,2,4
787,221450,148300,070808-07312,,,,Abp,2,4
788,221450,148300,070808-07313,,,,Abp,2,4
749,240664,158617,03/LA3356,41.8125,,18,Gba,2,5
819,242679,159694,1-Mar,46.5818181818,212.815789474,21.4761904762,Abp0(1),2,43
1590,252075,122250,122A,,110.718117764,14.708196418,Gbbfi2,13,28
1562,254141,134551,121A,,,15.2620691724,Gbbr4,9,25
1627,262000,156500,124606,62.3482142857,182.552631579,20.5698924731,ADa,7,9
1610,262000,155800,123806,,216.763157895,24.8709677419,AIa,7,9
1612,262000,155800,123906,59.6696428571,215.447368421,28.0967741935,AIa,7,9
1616,262000,155800,124006,,196.368421053,23.7956989247,AIa,7,9
1953,240341,149665,136_ThBailleux,,427.164035165,,GbBf4,7,15
1986,240341,149665,137_ThBailleux,,479.292094505,,GbBf4,7,15
2043,240341,149665,138_ThBailleux,,,87.2009747126,GbBf4,7,15
1435,240142,149614,117_ThBailleux,,347.583520879,,GbBf0_1,7,15
1459,240142,149614,118_ThBailleux,,349.998687912,,GbBf0_1,7,15
1484,240142,149614,119_ThBailleux,,352.816101099,,GbBf0_1,7,15
1523,240142,149614,120_ThBailleux,,326.547568132,,GbBf0_1,7,15
1553,240142,149614,121_ThBailleux,,399.55101978,,GbBf0_1,7,15
1565,240142,149614,122_ThBailleux,,380.444327473,,GbBf0_1,7,15
1593,240142,149614,123_ThBailleux,,337.562014286,,GbBf0_1,7,15
1615,240142,149614,124_ThBailleux,,395.618134066,,GbBf0_1,7,15
1637,240142,149614,125_ThBailleux,,,46.9188551724,GbBf0_1,7,15
1659,240142,149614,126_ThBailleux,,336.946814286,,GbBf0_1,7,15
1693,240142,149614,127_ThBailleux,,,46.5377333333,GbBf0_1,7,15
1722,240142,149614,128_ThBailleux,,378.056202198,,GbBf0_1,7,15
1765,240142,149614,129_ThBailleux,,361.440731868,,GbBf0_1,7,15
1780,240142,149614,130_ThBailleux,,358.757682418,,GbBf0_1,7,15
1808,240142,149614,131_ThBailleux,,361.471998901,,GbBf0_1,7,15
1830,240142,149614,132_ThBailleux,,326.100534066,,GbBf0_1,7,15
1851,240142,149614,133_ThBailleux,,352.435826374,,GbBf0_1,7,15
1878,240142,149614,134_ThBailleux,,423.337626374,,GbBf0_1,7,15
1925,240142,149614,135_ThBailleux,,,51.0620183908,GbBf0_1,7,15
2074,240104,149487,139_ThBailleux,,383.233008791,,GbBf0_1,7,15
2100,240104,149487,140_ThBailleux,,,50.1144827586,GbBf0_1,7,15
2137,240104,149487,141_ThBailleux,,456.073364835,,GbBf0_1,7,15
1858,236482,139488,133310,42.02,224.302631579,,Aba,6,9
2084,210486,132110,139411,32.4144144144,107.776315789,,ADa0,6,9
1972,209959,129941,136610,26.3,99,,ADa0,6,9
2076,210154,130098,139111,,100.868421053,,ADa0,6,9
2082,211154,130573,139311,,108.947368421,,aGhxr2,6,10
1520,218535,139331,12_ThBailleux,,4285.73646264,,GbBf2,6,13
1778,218535,139331,13_ThBailleux,,3889.78765824,,GbBf2,6,13
2096,218535,139331,14_ThBailleux,,4183.36143626,,GbBf2,6,13
1482,279509,115279,118A,,91.7104,21.868852459,Gbbfi0_1,16,31
1840,231750,124625,132605,33.7767857143,115.447368421,17.3440860215,Gbap4,10,21
1842,231750,124625,132705,37.3482142857,108.868421053,17.3440860215,Gbap4,10,21
1955,218593,122537,136010,18.42,67.1184210526,,(x)Aba,8,9
1963,227423,133073,136211,26.9009009009,112.513157895,,(x)Aba,8,9
1966,227423,133073,136311,28.990990991,110.960526316,,(x)Aba,8,9
1968,227423,133073,136411,27.2882882883,100.5,,(x)Aba,8,9
1959,228143,133733,136111,29.8918918919,117.236842105,,(x)Aba,8,9
1894,227721,132923,134410,24.87,118.144736842,,(x)Aba,8,9
1899,229122,128865,134610,20.22,84.1052631579,,A-Gbp1,8,9
1962,218357,122503,136210,25.05,81.7236842105,,(x)ADa,8,9
2030,231089,129235,137810,,97.8289473684,,Aba1,8,9
1969,218579,122105,136511,27.7297297297,90.6710526316,,A-Gbp1,8,9
1973,218579,122105,136611,25.1621621622,82.25,,A-Gbp1,8,9
1977,218579,122105,136711,23.7927927928,73.4210526316,,A-Gbp1,8,9
2126,222729,123303,140711,22.7297297297,75.0394736842,,Aba1,8,9
2130,222729,123303,140811,23.7387387387,83.6184210526,,Aba1,8,9
1868,227688,133819,133710,24.96,113.407894737,,Aba0,8,9
1909,229005,128802,134710,,103.197368421,,ADa0,8,9
1956,228057,134164,136011,26.4684684685,103.065789474,,ADa1,8,9
1559,212815,127224,121902,,95.5151515151,10.0476190476,aGbap4,8,14
1570,212815,127224,122102,22,78.3434343434,11,aGbap4,8,14
1573,212815,127224,122202,22,78.3434343434,11.9523809524,aGbap4,8,14
1929,231268,130443,135211,33,117.894736842,,Gbap4,8,14
1931,231268,130443,135311,28.4774774775,116.328947368,,Gbap4,8,14
1933,231268,130443,135411,26.4504504504,107.631578947,,Gbap4,8,14
1838,230750,125250,132405,,89.1315789474,16.2688172043,Gbap2,8,14
1839,230750,125125,132505,24.8482142857,85.1842105263,14.1182795699,Gbap2,8,14
1918,229188,128403,134810,,99.0526315789,,GbBK2,8,19
1635,257441,116481,124A,29.4387747347,72.0370411266,14.9442628934,fGbbr2,14,29
1550,264224,136223,120A,,55.7982869523,15.0413797356,Gbbf2,14,29
1432,267509,130624,116A,,41.2501098901,6.9862071069,Gbbr2,14,29
2575,254495,108601,153610,34.81,52.2894736842,,Gbbfb2,13,28
2662,242090,142449,157_ThBailleux,,7126.2019033,,Gbbfp4,7,16
2692,242090,142449,158_ThBailleux,,6692.77237692,,Gbbfp4,7,16
2728,242090,142449,159_ThBailleux,,,1403.01973333,Gbbfp4,7,16
2612,198915,134753,155_ALienard,51.510998,170.912066,19.6047113189,Aba1,6,9
2609,209761,132443,154913,35.5675675676,126.973684211,12.3440860215,ADa0,6,9
2614,209761,132443,155013,62.8918918919,154.763157895,14.2903225806,ADa0,6,9
2617,209761,132443,155113,55.6396396396,129.276315789,14.5376344086,ADa0,6,9
2888,201200,139800,1627170,,84,12,Ada1,6,9
2661,198515,134567,157_ALienard,,178.761492,12.0911837824,ADa1,6,9
2727,199482,134306,159_ALienard,82.319989,262.019324,19.3176770057,ADa1,6,9
2562,198689,134905,153_ALienard,62.951166,198.222158,21.6769295739,ADp,6,9
2820,199616,134735,162_ALienard,75.723387,215.198474,20.6898957796,ADp,6,9
2462,218535,139331,15_ThBailleux,,3826.35445385,,GbBf2,6,13
2760,218535,139331,16_ThBailleux,,4299.99591978,,GbBf2,6,13
2949,200400,135400,1639050,60,150,12,GbBf2,6,13
2691,199192,134536,158_ALienard,,269.913282,19.3567094501,GbBt2,6,12
2797,199564,134622,161_ALienard,76.409899,269.12888,19.0060683826,rAba2,6,9
2633,198709,134414,156_ALienard,63.495594,189.350276,22.5982806376,uADa2,6,9
2579,198739,134844,154_ALienard,,218.495784,23.2088185042,uADa2,6,9
2761,199497,134399,160_ALienard,84.388301,290.568642,20.2481582894,uADa2,6,9
2531,216480,150027,151703,35.5625,114.438202247,18.4193548387,Aba1,2,4
2970,198800,147200,1639099,19,51,9.6,Aba0,2,4
2887,203800,142400,1627167,25,78,14,Aba1,2,4
2528,216019,149293,151603,17.7053571429,82.9775280899,16.2688172043,Abp(c),2,4
2758,217025,125443,16-Mar,,87.8157894737,12.9047619048,(x)ADa,8,9
2673,230997,129297,157413,27.6666666667,105.881578947,16.9139784946,Aba1,8,9
2677,230997,129297,157513,37.8468468468,125.723684211,21.2903225806,Aba1,8,9
2689,228273,133397,157913,29.6036036036,110.328947368,14.6451612903,Aba1,8,9
2695,228273,133397,158013,30.7297297297,122.263157895,16.9032258065,Aba1,8,9
2669,217600,130800,1574,29.4732142857,113.473684211,16.9139784946,Aba1,8,9
2674,217600,130800,1575,,128.644736842,20.7311827957,Aba1,8,9
2678,217600,130800,1576,,100.710526316,14.4946236559,Aba1,8,9
2681,217600,130800,1577,30.4732142857,105.092105263,13.5053763441,Aba1,8,9
2684,217600,130800,1578,31.6339285714,114.960526316,13.3440860215,Aba1,8,9
2687,217600,130800,1579,28.8660714286,127.75,15.2795698925,Aba1,8,9
2693,217600,130800,1580,28.1517857143,121.631578947,12.752688172,Aba1,8,9
2696,217600,130800,1581,,112,12.8602150538,Aba1,8,9
2698,217600,130800,1582,28.2232142857,101.671052632,16.2688172043,Aba1,8,9
2700,217600,130800,1583,27.3035714286,100.710526316,15.7096774194,Aba1,8,9
2498,212313,125951,150709,30.75,,20.8602150538,Aba1,8,9
2718,218400,132000,1588,27.2857142857,127.289473684,11.6989247312,Ada1,8,9
2729,218400,132000,1590,30.0982142857,120.578947368,12.2795698925,Ada1,8,9
2735,218400,132000,1591,26.3482142857,113.513157895,12.0537634409,Ada1,8,9
2664,227852,129929,157013,29.5315315315,109.736842105,15.3225806452,GbBfp2,8,14
3069,199877,134495,166_ALienard,74.347834,217.774277,17.5426427888,Aba1,6,9
3166,198716,135071,169_ALienard,50.810791,132.432382,13.0624280292,Abp0_1,6,9
3195,209832,130096,16A1960,,100.565656566,12.9,ADa0,6,9
3585,223081,145366,18-Mar,51.1272727273,272.026315789,14.8095238095,Ada1,6,9
3270,218535,139331,17_ThBailleux,,3744.88101648,,GbBf2,6,13
3587,218535,139331,18_ThBailleux,,3749.02685604,,GbBf2,6,13
3586,198136,133983,18_ALienard,94.984805,247.204995,15.9442141184,GbBt2,6,12
3039,199961,134009,165_ALienard,98.932215,292.410073,27.1733302994,GbBt4,6,12
3149,198602,134973,168_ALienard,54.94684,152.799984,17.7880334585,uADa2,6,9
3119,209412,152738,166A,19.9489795918,58.1325588734,13.4491804754,AbB2,2,4
3038,204082,144600,164A,19.8469383878,57.6148411266,10.5377052213,ADp0_1,2,4
3068,197666,154718,165A,17.7040808571,42.8968,9.82950804918,wLba2_3,2,3
3664,216466,127126,181904,29.87,95.7105263158,16.2688172043,Aba1,8,9
3671,216466,127126,182004,29.87,97.0263157895,16.2688172043,Aba1,8,9
3268,217303,125725,17-Mar,24.7636363636,85.1842105263,12.9047619048,Aba1,8,9
3661,217303,125725,181804,29.87,91.7631578947,15.1935483871,Aba1,8,9
3577,224776,128525,179814,,97.6315789474,10.9677419355,Ada0,8,9
3583,224776,128525,179914,23.7567567568,87.8684210526,9.78494623656,Ada0,8,9
3591,224776,128525,180014,23.4144144144,84.2105263158,10.0860215054,Ada0,8,9
4186,261650,158300,19993/55622,49.3090909091,162.815789474,14.8095238095,AFp,7,9
4238,268700,151900,20013/13917,35.7477477477,140,16.7142857143,GbBK2,7,17
3815,211279,140678,186702,34,117.737373737,11,Aba1,6,9
3818,211279,140678,186802,29,107.636363636,10.0476190476,Aba1,6,9
3823,211279,140678,186902,40,138.949494949,14.8095238095,Aba1,6,9
3830,211279,140678,187002,31,123.797979798,15.7619047619,Aba1,6,9
3835,211279,140678,187102,39,193.494949495,12.9047619048,Aba1,6,9
3856,197440,134085,188_ALienard,29.739871,98.649492,14.4141134907,Aba(b)1,6,9
3987,197882,134634,192_ALienard,,152.445213,17.8178145318,Abp(c),6,9
4491,205583,135325,2005072278,,94.6060606061,14.34375,Aba1,6,9
4418,205050,135200,2005 44608,,127.838383838,6.171875,Abp,6,9
4492,206405,136817,2005072279,,90.6666666667,12.40625,Abp(c),6,9
3829,197559,134123,187_ALienard,58.806574,165.698453,19.7956014034,Abp(c),6,9
3926,223081,145366,19-Mar,42.0363636364,247.026315789,13.8571428571,Ada1,6,9
3929,198035,135328,190_ALienard,65.812776,161.817798,12.2762203443,ADa0,6,9
3962,198023,134620,191_ALienard,59.314914,170.189656,11.2290642376,ADp(c),6,9
4493,205898,134832,2005072280,,92.2828282828,10.234375,ADp(c),6,9
3800,197656,133643,186_ALienard,121.145439,300.274155,23.5910683175,fAbB2,6,9
3928,218535,139331,19_ThBailleux,,3681.3557011,,GbBf2,6,13
4195,218535,139331,20_ThBailleux,,3714.24608462,,GbBf2,6,13
3927,197943,133815,19_ALienard,85.344909,211.107321,17.7560647451,GbBt2,6,12
4194,197626,133862,20_ALienard,,238.857819,28.7360852165,GbBt2,6,12
3891,198059,134147,189_ALienard,67.329901,172.332687,16.2961580316,uADa2,6,9
4189,225150,142100,2.01E+15,20,64,12,Abpy,6,43
4192,218638,139292,2_ThBailleux,,,188.901668966,OX,6,43
4446,269860,103485,2005064134,,122.787878788,26.078125,Gbbfi2,16,31
4130,198536,149494,197A,,42.7488794324,9.75081997541,Aba1,2,4
4459,231234,158904,2005071094,,104.606060606,16.859375,Aba1,2,4
4460,231234,158904,2005071095,,122.787878788,19.359375,Aba1,2,4
4475,231234,158904,2005071110,,90.3636363636,16.078125,Aba1,2,4
4476,231234,158904,2005071111,,92.3838383838,16.390625,Aba1,2,4
4477,231234,158904,2005071112,,87.7373737374,17.953125,Aba1,2,4
4478,231234,158904,2005071113,,83.494949495,17.796875,Aba1,2,4
4479,231234,158904,2005071114,,106.626262626,12.453125,Aba1,2,4
4480,231234,158904,2005071115,,99.5555555556,15,Aba1,2,4
4461,234364,156786,2005071096,,184.404040404,21.546875,Aba1,2,4
4462,234364,156786,2005071097,,149.050505051,19.203125,Aba1,2,4
4463,234364,156786,2005071098,,174.303030303,21.390625,Aba1,2,4
4353,239067,159983,2003102698,27.7297297297,131.878787879,18.5268817204,Aba1,2,4
4452,239286,161186,20050701797,,96.5252525252,16.234375,Aba1,2,4
4352,239053,159445,2003102697,31.0630630631,135.919191919,15.0860215054,Aba1,2,4
4388,239450,159600,200434897,,113.696969697,17.0215053763,Aba1,2,4
4356,224837,155601,2003121674,,114.707070707,16.2688172043,Abp(c),2,4
4193,223037,148240,20-Mar,38.4,186.5,16.7142857143,Abp,2,4
4355,234177,156269,2003121673,33.2252252252,126.828282828,16.4838709677,AbB2,2,4
4376,233917,161783,2004010134,,6.12121212121,19.2795698925,AbB,2,4
3863,215250,149250,188205,23.0625,93.0789473684,13.0430107527,Abp0,2,4
3867,215250,149250,188305,27.5267857143,106.236842105,15.1935483871,Abp0,2,4
3871,215250,149250,188405,24.8482142857,102.289473684,14.1182795699,Abp0,2,4
4464,222945,156245,2005071099,,110.666666667,18.890625,Abp0_1,2,4
4465,222945,156245,2005071100,,115.717171717,20.921875,Abp0_1,2,4
4466,222945,156245,2005071101,,97.5353535353,18.578125,Abp0_1,2,4
4467,222945,156245,2005071102,,115.717171717,20.765625,Abp0_1,2,4
4208,236500,155800,20003/10934,33.8545454545,182.552631579,17,Abp0,2,4
4259,236600,156100,200202/04324,41.1531531532,193.078947368,16.7142857143,Abp0,2,4
4453,223937,154469,20050701798,,113.696969697,19.828125,Abp0_1,2,4
4454,223937,154469,20050701799,,110.666666667,20.296875,Abp0_1,2,4
4455,223937,154469,20050701800,,187.434343434,36.234375,Abp0_1,2,4
4188,196309,150314,2-Mar,22.9454545455,53.6052631579,10.7142857143,gLAx2_3,2,3
4377,240820,158563,2004021752,,87.2323232323,17.9892473118,Aba1,2,43
4387,240800,159300,200434896,,200.565656566,21.3225806452,AbB,2,43
4138,220045,121753,198210,27.13,98.0526315789,,A-Gba,8,9
4155,217206,127587,198910,23.25,92.3421052632,,Aba1,8,9
4168,217959,132512,199413,42.027027027,172.078947368,15.9892473118,ADp,8,9
4214,220451,129678,20005090658,,151.070707071,40.765625,Gbax2,8,19
4172,218797,133202,199613,55.1531531532,176.052631579,13.9139784946,Gbap2,8,14
4184,218992,133390,199913,,152.973684211,15.8387096774,Gbap2,8,14
4170,218052,132915,199513,42.045045045,144.842105263,14.1505376344,Gbap4,8,14
4150,220997,127359,198710,23.92,94.1842105263,,GbBK2,8,19
4094,224937,120970,195A,18.0102044694,75.1433588734,18.0131150574,Gbbp4,8,14
4615,263300,147400,2006 60783/B,,235.973684211,24.8709677419,A-GDp1,7,9
5099,252021,156463,206A,53.2142841531,104.579435528,10.6950821148,Gbax6,7,18
5194,259674,153566,209A,,177.947764472,17.383605959,Gbax0_1,7,18
5104,262990,160365,207A,194.234697041,259.45167097,21.2393448607,Gbbf4,7,15
4661,238400,153650,200660783/G,,232.552631579,14.2258064516,Aba1,6,9
4662,238400,153650,200660783/H,,175.578947368,15.3010752688,Aba1,6,9
4692,205700,136100,200770791A,,144.118421053,,Aba1,6,9
4876,226900,142100,2008730000000000bis,22,65,12,A-GDB,6,9
4574,205550,136000,200544610,,123.797979798,5,Aba1,6,9
4821,207600,136500,2008119796,76,160,13,Aba1,6,9
4601,206500,136350,200572279,,90.6666666667,12.40625,Aba1,6,9
4514,204806,136262,2005074311,,125.818181818,15.765625,AbB,6,9
4515,204806,136262,2005074312,,126.828282828,15.015625,AbB,6,9
4869,199600,139700,2008130902,24,81,15,ADa1,6,9
4573,205200,135300,200544607,,133.898989899,7.53125,ADa1,6,9
4694,224100,138200,2007713831,,132.552631579,,Aha0,6,9
4998,226723,134332,204516,,154.578947368,,GbBr4,6,10
4544,269400,103350,2005083086,,96.5252525252,11.625,Gbbfi2,16,31
4687,270300,102550,2007 70793,,82.8157894737,,Gbbfi2,16,31
4763,223500,148200,2008108580,46,190,23,Aba1,2,4
4764,223500,148200,2008108581,46,190,17,Aba1,2,4
4559,235298,158488,2005102797,,168.242424242,27.328125,Aba1,2,4
5178,238605,163250,208A,18.520408551,85.054,17.5409836066,Aba1,2,4
5068,236687,157054,205A,33.1122464592,106.650317764,13.3704916557,AbB2,2,4
4663,236700,156300,200660783/I,,238.078947368,20.1397849462,AbB2,2,4
4558,234424,161836,2005102796,,171.272727273,45.609375,Abp,2,4
4556,234573,161430,2005102794,,179.353535354,50.609375,Gba,2,5
4889,232700,121700,200881262T,,85.6161616162,15.7311827957,Aba1,10,24
4882,233900,123900,200881262J,,79.6262626263,8.44086021505,GbBK4,10,22
4883,233900,123900,200881262k,,131.575757576,31,GbBK4,10,22
5183,219596,121934,209116,,60.5657894737,,(x)ADa,8,9
5185,217492,121227,209216,,114.25,,Aba1,8,9
5014,214400,122570,20511,23.0540540541,76.5657894737,,aGbap4,8,14
5074,214800,123000,20611,26.5585585586,99.7236842105,,Gbap4,8,14
5187,218207,119382,209316,,56.8815789474,,GbBK2,8,19
5189,218207,119382,209416,,38.9210526316,,GbBK2,8,19
5123,220761,122012,208514,22.2342342342,80.1184210526,12.9139784946,GbBkf4,8,19
5125,220761,122012,208614,23.3153153153,86.2763157895,14.6451612903,GbBkf4,8,19
5128,220761,122012,208714,25.7837837838,87.4605263158,17.623655914,GbBkf4,8,19
5131,220761,122012,208814,28.8468468468,90.6184210526,29.1720430108,GbBkf4,8,19
4614,270400,120100,2006 60328/A,,108.736842105,,Gbbfi3(r),14,29
5914,274446,151843,237A,,62.3815384615,19.0137939425,uGix2,9,25
5235,263762,151921,210A,124.642863367,165.004764472,14.6295075984,Aba,7,9
5293,248850,143423,211A,,157.238964472,15.3377055164,GbBK2,7,17
5712,198359,135246,228_ALienard,123.33921,288.802298,35.6200682091,Aba0,6,9
5353,226600,139200,21258A,41.8,152.080808081,,A-Gdp(c),6,9
5354,226600,139200,21258B,48.2,150.060606061,,A-Gdp(c),6,9
5355,226600,139200,21258C,33.3,154.101010101,,A-Gdp(c),6,9
5791,211810,137652,233203,46.2767857143,265,14.1182795699,Aba1,6,9
5312,199850,139750,21235E,25.2,61.8787878788,,AbB,6,9
5313,199850,139750,21235F,24.4,83.494949495,,AbB,6,9
5563,203450,138925,21873A,24.6,59.2525252525,,AbB,6,9
5564,203450,138925,21873B,30.1,65.6161616162,,AbB,6,9
5445,224400,146300,21354D,16.9,47.8383838384,,Aba1,6,9
5444,224100,146500,21354A,,58.3434343434,,Aca,6,9
5838,222657,136066,235303,31.9910714286,149.269662921,11.9677419355,Aca1,6,9
5793,209209,130034,233303,23.9553571429,90.8426966292,8.74193548387,ADa0,6,9
5795,209083,129841,233403,26.6339285714,97.5842696629,8.74193548387,ADa0,6,9
5435,199100,139900,21334/A,22.7,97.5353535353,,Ada1,6,9
5569,199050,134977,219_ALienard,77.211704,201.706542,17.2343636278,ADp,6,9
5579,199298,134683,220_ALienard,79.006157,296.061254,18.213908464,ADp,6,9
5630,199893,138158,222A,,63.3837177468,9.75081997541,AIa1,6,9
5552,199018,134919,218_ALienard,64.008852,159.281879,15.3021108865,fAba2,6,9
5197,218535,139331,21_ThBailleux,,3807.26212747,,GbBf2,6,13
5578,218529,139317,22_ThBailleux,,,739.08177931,GbBf2,6,13
5741,218529,139317,23_ThBailleux,,25364.309556,,GbBf2,6,13
5577,198395,134187,22_ALienard,91.710551,245.557152,13.4740418563,GbBt2,6,12
5306,226723,134301,212213,44.009009009,150.434210526,17.0215053763,GbBr4,6,10
5196,197605,133939,21_ALienard,85.148002,233.018613,33.8889807315,GbBt4,6,12
5740,197942,134248,23_ALienard,77.666712,199.071814,11.8705694197,Ghxt2,6,12
5390,220600,147575,21272/S,34.8,135.919191919,,Aba1,2,4
5391,220600,147575,21272/T,30.8,118.747474747,,Aba1,2,4
5555,209500,149300,21801/A,24.6,55.5151515152,,Aba1,2,4
5556,209500,149300,21801/B,11.8,26.5252525253,,Aba1,2,4
5277,229000,153825,21195A,41,151.070707071,,Aba1,2,4
5278,227900,154800,21195B,33.9,122.787878788,,Aba1,2,4
5340,224950,148450,21239W,,186.424242424,,Aba1,2,4
5334,223500,148200,21239Q,,161.171717172,,Aba1,2,4
5335,223500,148200,21239R,,250.060606061,,Aba1,2,4
5336,223500,148200,21239S,31.6,136.929292929,,Aba1,2,4
5388,215250,144050,21272/P,,111.676767677,,Aba1,2,4
5423,213700,143650,21311E,,97.5353535353,,Aba1,2,4
5625,196513,157762,22222,17.7053571429,50,12.9047619048,Aba1,2,4
5482,208800,155850,21543C,35,81.8787878788,,Abp(c),2,4
5436,215550,143900,21334/C,28.4,112.686868687,,Aba1,2,4
5437,215550,143900,21334/D,,122.787878788,,Aba1,2,4
5438,215550,143900,21334/E,,110.666666667,,Aba1,2,4
5389,220800,146700,21272/R,36.9,144,,Aba1,2,4
5440,223650,147100,21334B,,168.242424242,,Abp,2,4
5329,223900,156800,21239G,25.8,96.5252525252,,Abp0_1,2,4
5557,207550,147350,21801/C,15.3,34.9090909091,,Abp,2,4
5195,215941,151987,21-Mar,,91.7631578947,14.8095238095,Abp(c),2,4
5327,229500,154800,21239E,,139.95959596,,Abp(c),2,4
5328,229500,154800,21239F,,126.828282828,,Abp(c),2,4
5338,223300,147250,21239U,36.2,182.383838384,,Gbax2,2,5
5339,223300,147250,21239V,29.4,160.161616162,,Gbax2,2,5
5326,227500,154500,21239B,34.5,127.838383838,,Aba1,2,4
5333,227500,154500,21239N,30.6,121.777777778,,Aba1,2,4
